Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-27 00:00:00+05:30,1161.6708134424678,1168.669425310491,1131.2997587249426,1145.296875,8133665,0.0,0.0
2021-01-28 00:00:00+05:30,1137.1976807391404,1141.2910837125905,1120.2515168385528,1123.464599609375,4660690,0.0,0.0
2021-01-29 00:00:00+05:30,1132.311937664293,1136.6255284428273,1083.6742431601515,1090.7608642578125,12183519,0.0,0.0
2021-02-01 00:00:00+05:30,1100.8846773780538,1125.0053694528378,1092.4775748930736,1109.9959716796875,8880279,0.0,0.0
2021-02-02 00:00:00+05:30,1126.8099803343166,1139.4866141052723,1112.3727059690884,1119.107177734375,6892490,0.0,0.0
2021-02-03 00:00:00+05:30,1124.7413219740633,1147.9377418137635,1120.647810835062,1130.903564453125,8182968,0.0,0.0
2021-02-04 00:00:00+05:30,1131.2115017172475,1138.6062131817557,1119.8113976609816,1126.2376708984375,5032240,0.0,0.0
2021-02-05 00:00:00+05:30,1132.444092435958,1134.5128237163976,1110.9642549215084,1119.85546875,5477481,0.0,0.0
2021-02-08 00:00:00+05:30,1131.6516804227338,1153.2195265295848,1122.8484779301416,1147.54150390625,6921922,0.0,0.0
2021-02-09 00:00:00+05:30,1150.4907792397423,1172.5868003058606,1142.523836448464,1149.3023681640625,7965949,0.0,0.0
2021-02-10 00:00:00+05:30,1140.7191458914072,1148.2458203636193,1129.979173207175,1141.3353271484375,5951207,0.0,0.0
2021-02-11 00:00:00+05:30,1134.7328543695958,1140.8950964026346,1129.494991625902,1137.946044921875,4673317,0.0,0.0
2021-02-12 00:00:00+05:30,1148.8179986508705,1165.324004378613,1145.780936581356,1153.0435791015625,5797875,0.0,0.0
2021-02-15 00:00:00+05:30,1162.022915644676,1169.4176284182483,1150.6667611132243,1152.91162109375,4363513,0.0,0.0
2021-02-16 00:00:00+05:30,1156.7408695352747,1161.8027112398622,1132.0919012346753,1135.96533203125,6896421,0.0,0.0
2021-02-17 00:00:00+05:30,1135.9654841218014,1139.5747763282875,1122.4085282491824,1127.95458984375,4575741,0.0,0.0
2021-02-18 00:00:00+05:30,1123.2886719085736,1149.6982801822862,1122.4083516327833,1137.7698974609375,6437551,0.0,0.0
2021-02-19 00:00:00+05:30,1140.9830410327988,1143.976151339578,1123.992924885405,1136.757568359375,5389696,0.0,0.0
2021-02-22 00:00:00+05:30,1140.0148390885133,1151.9432226672286,1109.2036272212563,1113.78125,7371303,0.0,0.0
2021-02-23 00:00:00+05:30,1119.0191594830774,1136.4934957685794,1107.0468250167494,1114.7935791015625,6612942,0.0,0.0
2021-02-24 00:00:00+05:30,1109.247430250637,1123.816664023544,1102.1608101720976,1121.7919921875,4537258,0.0,0.0
2021-02-25 00:00:00+05:30,1134.2486958235556,1144.196358621312,1119.767469256633,1122.0123291015625,8788221,0.0,0.0
2021-02-26 00:00:00+05:30,1117.1265285573224,1121.7922694151218,1095.7787599856006,1103.3055419921875,15132388,0.0,0.0
2021-03-01 00:00:00+05:30,1112.1085808151993,1130.7713265603418,1108.3231608715223,1115.36572265625,5756286,0.0,0.0
