Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-27 00:00:00+05:30,2900.9533765941983,2906.6233789065977,2836.7807715968115,2866.71337890625,2786662,0.0,0.0
2021-01-28 00:00:00+05:30,2839.4182616772277,2878.9767204312448,2798.804953613445,2810.01318359375,3083938,0.0,0.0
2021-01-29 00:00:00+05:30,2821.881064777732,2827.858831085349,2725.1386015007743,2735.1162109375,5445659,0.0,0.0
2021-02-01 00:00:00+05:30,2725.138461835176,2782.2784618413975,2675.9981476771814,2759.730224609375,3985846,0.0,0.0
2021-02-02 00:00:00+05:30,2790.1898436980214,2834.143684966106,2769.0919998893405,2816.07861328125,2881837,0.0,0.0
2021-02-03 00:00:00+05:30,2824.474335995569,2844.69310653024,2780.2127242168735,2813.09033203125,2505866,0.0,0.0
2021-02-04 00:00:00+05:30,2827.155431621027,2846.3193518083062,2791.9483573025227,2802.892822265625,2057261,0.0,0.0
2021-02-05 00:00:00+05:30,2812.12321020043,2818.188970021207,2750.631819511196,2776.0810546875,2366135,0.0,0.0
2021-02-08 00:00:00+05:30,2803.81578443039,2835.902091416347,2773.6194069400876,2825.441162109375,2526592,0.0,0.0
2021-02-09 00:00:00+05:30,2808.6511262714807,2853.3082825643633,2781.3997381918516,2792.73974609375,2658751,0.0,0.0
2021-02-10 00:00:00+05:30,2799.8608422011876,2830.101011603954,2775.5104470310093,2824.73876953125,2127983,0.0,0.0
2021-02-11 00:00:00+05:30,2826.2324936093946,2830.0125675509667,2799.904180954972,2818.32080078125,1165882,0.0,0.0
2021-02-12 00:00:00+05:30,2799.157233860146,2853.044702531853,2797.2233071811297,2804.959228515625,2777404,0.0,0.0
2021-02-15 00:00:00+05:30,2820.958008762423,2820.958008762423,2752.873540069198,2760.169921875,2630853,0.0,0.0
2021-02-16 00:00:00+05:30,2769.0924397531107,2784.6080623380185,2725.1385915030614,2732.87451171875,3435770,0.0,0.0
2021-02-17 00:00:00+05:30,2729.6221641004277,2754.0165516150078,2677.2730841859975,2701.49169921875,3678426,0.0,0.0
2021-02-18 00:00:00+05:30,2694.3708489067953,2723.292394683918,2664.482232638335,2687.64599609375,4189909,0.0,0.0
2021-02-19 00:00:00+05:30,2688.2172766850695,2713.8422835830916,2651.4278209785657,2700.392578125,3725028,0.0,0.0
2021-02-22 00:00:00+05:30,2721.622662706986,2721.622662706986,2587.255644044768,2600.70556640625,5366696,0.0,0.0
2021-02-23 00:00:00+05:30,2610.8588962684134,2661.8453662965508,2609.100742129512,2619.825439453125,3832829,0.0,0.0
2021-02-24 00:00:00+05:30,2612.616541472933,2640.175688079094,2567.915395351724,2591.606689453125,3774549,0.0,0.0
2021-02-25 00:00:00+05:30,2614.3749823229737,2663.5153004809417,2609.496062078548,2633.099365234375,4224073,0.0,0.0
2021-02-26 00:00:00+05:30,2602.068063297566,2612.924750692814,2531.7418994246586,2544.312744140625,5553153,0.0,0.0
2021-03-01 00:00:00+05:30,2572.179061062959,2606.463060851563,2550.9054425793493,2570.5966796875,3265871,0.0,0.0
2021-03-02 00:00:00+05:30,2602.06768713035,2659.2076870166584,2591.518764074416,2642.81298828125,3306469,0.0,0.0
2021-03-03 00:00:00+05:30,2667.9984862818847,2693.4917172875435,2634.5055693546797,2689.184326171875,3509857,0.0,0.0
2021-03-04 00:00:00+05:30,2657.4495870855635,2708.8315912558814,2651.340045282069,2680.9208984375,3916760,0.0,0.0
2021-03-05 00:00:00+05:30,2651.3842299729936,2692.78862797106,2634.2422284443805,2644.3076171875,3203686,0.0,0.0
2021-03-08 00:00:00+05:30,2651.296266047723,2666.2405752396367,2633.7147258219425,2643.340576171875,2003125,0.0,0.0
2021-03-09 00:00:00+05:30,2643.3406302433177,2696.0412552244425,2630.28646512969,2682.02001953125,1942397,0.0,0.0
2021-03-10 00:00:00+05:30,2703.161867395375,2719.161026418552,2689.9757119446654,2699.6015625,3053778,0.0,0.0
2021-03-12 00:00:00+05:30,2703.161890397907,2740.0831259740735,2673.5810339324644,2688.173583984375,2938317,0.0,0.0
2021-03-15 00:00:00+05:30,2673.2731354133907,2724.2596010016764,2673.2731354133907,2695.3818359375,3097083,0.0,0.0
2021-03-16 00:00:00+05:30,2689.975783366755,2761.181024691169,2689.975783366755,2733.9736328125,4894756,0.0,0.0
2021-03-17 00:00:00+05:30,2729.533355298239,2773.4871935478077,2712.2155859515788,2736.52197265625,3838390,0.0,0.0
2021-03-18 00:00:00+05:30,2747.9507796690177,2765.9718586572135,2625.8470669085596,2669.3173828125,3656306,0.0,0.0
2021-03-19 00:00:00+05:30,2663.603283404112,2724.259595798463,2641.6263586235505,2681.360595703125,5776626,0.0,0.0
2021-03-22 00:00:00+05:30,2680.041650108707,2759.817877235905,2653.6253468525542,2751.202880859375,2821646,0.0,0.0
2021-03-23 00:00:00+05:30,2760.301716349093,2785.7949487612345,2745.225631994102,2762.58740234375,3305973,0.0,0.0
2021-03-24 00:00:00+05:30,2734.984264961801,2771.1144147890072,2734.940268188996,2743.687255859375,2207104,0.0,0.0
2021-03-25 00:00:00+05:30,2735.862929607131,2752.2578416304186,2681.1843924615882,2694.23876953125,3179786,0.0,0.0
2021-03-26 00:00:00+05:30,2716.9192266843957,2740.962068326735,2675.0752905252434,2695.953369140625,3697370,0.0,0.0
2021-03-30 00:00:00+05:30,2710.194572009367,2802.8932049268724,2690.766883164461,2776.60888671875,4694008,0.0,0.0
2021-03-31 00:00:00+05:30,2773.487955724415,2817.441806052853,2753.269184573334,2793.574951171875,3530069,0.0,0.0
2021-04-01 00:00:00+05:30,2805.2228049953965,2826.232660230302,2764.6972679391292,2782.27880859375,4285076,0.0,0.0
2021-04-05 00:00:00+05:30,2787.5527106778604,2868.4277814386187,2769.9711735559567,2847.241943359375,5317862,0.0,0.0
2021-04-06 00:00:00+05:30,2878.9771433460032,2878.9771433460032,2839.4186787809435,2869.922607421875,2291562,0.0,0.0
2021-04-07 00:00:00+05:30,2864.911787498394,2881.218707886969,2843.6381681767643,2875.812255859375,2491268,0.0,0.0
2021-04-08 00:00:00+05:30,2874.5814339058097,2931.721431827485,2871.1091231096307,2916.205810546875,2578118,0.0,0.0
2021-04-09 00:00:00+05:30,2948.42387471546,2948.7316374728152,2907.986337972195,2920.51318359375,2911129,0.0,0.0
2021-04-12 00:00:00+05:30,2920.513116819695,2934.4465709871874,2824.649741699711,2853.967041015625,3791828,0.0,0.0
2021-04-13 00:00:00+05:30,2825.3536995556697,2825.3536995556697,2701.4478296130287,2728.69921875,8654596,0.0,0.0
2021-04-15 00:00:00+05:30,2778.1470543691926,2845.791985824758,2714.1062098015173,2829.704833984375,6062760,0.0,0.0
2021-04-16 00:00:00+05:30,2838.5393096103458,2854.362693807616,2797.7502273047353,2808.782470703125,3224657,0.0,0.0
2021-04-19 00:00:00+05:30,2785.7941532730233,2803.375687847167,2755.993538017187,2779.46484375,2679106,0.0,0.0
2021-04-20 00:00:00+05:30,2835.0229622074467,2835.330724965426,2748.302113102314,2764.30126953125,3141893,0.0,0.0
2021-04-22 00:00:00+05:30,2767.3345341010545,2767.3345341010545,2729.753990475635,2741.66552734375,1988980,0.0,0.0
2021-04-23 00:00:00+05:30,2729.5346312239963,2741.841711686842,2717.2715475436366,2733.490478515625,1615309,0.0,0.0
2021-04-26 00:00:00+05:30,2726.9406430412923,2771.7295698556877,2714.6335659788188,2725.841796875,2490260,0.0,0.0
2021-04-27 00:00:00+05:30,2730.4135262013087,2756.8738332781295,2727.776294849537,2753.26953125,1471417,0.0,0.0
2021-04-28 00:00:00+05:30,2769.0484739187477,2769.9715476659917,2735.6875456479106,2746.324462890625,1639037,0.0,0.0
2021-04-29 00:00:00+05:30,2765.224751052806,2775.5539060045367,2729.9736768169814,2738.544677734375,1621395,0.0,0.0
2021-04-30 00:00:00+05:30,2724.2594341557383,2753.312969915444,2654.8123559697738,2668.56982421875,3072305,0.0,0.0
2021-05-03 00:00:00+05:30,2659.119675274267,2685.5799762724573,2640.7470535916405,2669.756591796875,1545831,0.0,0.0
2021-05-04 00:00:00+05:30,2692.437330880178,2716.3481845976103,2667.9989450659377,2680.96533203125,1990777,0.0,0.0
2021-05-05 00:00:00+05:30,2698.766406463981,2724.6111845742857,2683.2945653222314,2721.358642578125,1939289,0.0,0.0
2021-05-06 00:00:00+05:30,2729.9733926378744,2755.0270850191914,2702.2824694795772,2735.203857421875,1791671,0.0,0.0
2021-05-07 00:00:00+05:30,2754.148296283505,2777.7516000546525,2735.5119064331016,2754.060302734375,1912540,0.0,0.0
2021-05-10 00:00:00+05:30,2765.5327488295966,2781.575907001054,2747.1161252496127,2765.13720703125,2137153,0.0,0.0
2021-05-11 00:00:00+05:30,2747.1153139481335,2749.8405381869234,2717.358475020094,2745.005615234375,2415625,0.0,0.0
2021-05-12 00:00:00+05:30,2742.7195506218563,2742.7195506218563,2699.293243584352,2714.237548828125,1978558,0.0,0.0
2021-05-14 00:00:00+05:30,2723.820284137604,2723.820284137604,2672.3942758684257,2682.503662109375,2043935,0.0,0.0
2021-05-17 00:00:00+05:30,2685.580002093259,2703.337313029576,2668.8775405417787,2698.54638671875,2890462,0.0,0.0
2021-05-18 00:00:00+05:30,2725.1388328469043,2746.2366818753967,2705.79913790412,2715.293212890625,2098538,0.0,0.0
2021-05-19 00:00:00+05:30,2711.073339463518,2740.9619560464494,2696.217024715244,2709.315185546875,1986041,0.0,0.0
2021-05-20 00:00:00+05:30,2696.2168736987255,2715.2927997021698,2683.030720062466,2689.975341796875,2329027,0.0,0.0
2021-05-21 00:00:00+05:30,2690.854338673333,2714.765186965572,2685.6678709113507,2707.996337890625,1685566,0.0,0.0
2021-05-24 00:00:00+05:30,2708.8759765625,2729.534287595834,2700.5247444426413,2708.8759765625,1652260,0.0,0.0
2021-05-25 00:00:00+05:30,2731.401886201931,2763.4243048225067,2722.65653952181,2750.836181640625,1841613,15.0,0.0
2021-05-26 00:00:00+05:30,2756.1364670729777,2795.8884353480685,2741.825801627591,2790.146484375,1923753,0.0,0.0
2021-05-27 00:00:00+05:30,2793.194160468886,2842.4866454694256,2793.061740172022,2809.13916015625,5959785,0.0,0.0
2021-05-28 00:00:00+05:30,2817.5310504601284,2825.0397552505065,2769.961110903209,2776.984130859375,1763701,0.0,0.0
2021-05-31 00:00:00+05:30,2782.637888857994,2800.6146992644194,2763.7337050232063,2790.720703125,1652799,0.0,0.0
2021-06-01 00:00:00+05:30,2799.0681193626156,2800.2605487714864,2766.7364386967765,2785.287353515625,1377441,0.0,0.0
2021-06-02 00:00:00+05:30,2783.388282396119,2790.9851945829346,2751.7191332311404,2764.48388671875,2240078,0.0,0.0
2021-06-03 00:00:00+05:30,2786.656916039065,2786.656916039065,2758.477060767355,2774.907958984375,1281706,0.0,0.0
2021-06-04 00:00:00+05:30,2763.203510188867,2788.689025250581,2760.5533789450797,2777.11669921875,1836060,0.0,0.0
2021-06-07 00:00:00+05:30,2778.2208596814926,2818.3703040112887,2768.150447443102,2811.9658203125,2559821,0.0,0.0
2021-06-08 00:00:00+05:30,2825.0400344405252,2854.1914794488234,2815.4995183950705,2826.939208984375,2574057,0.0,0.0
2021-06-09 00:00:00+05:30,2828.57325355441,2844.474040114054,2814.615853329523,2827.02734375,1710925,0.0,0.0
2021-06-10 00:00:00+05:30,2835.640697227606,2848.007977527041,2820.623285435435,2841.647705078125,1874324,0.0,0.0
2021-06-11 00:00:00+05:30,2837.0088174005045,2923.093843797879,2836.5229170247776,2891.9990234375,3452954,0.0,0.0
2021-06-14 00:00:00+05:30,2896.593059948897,2922.8293126007034,2888.951935490787,2894.252197265625,1847360,0.0,0.0
2021-06-15 00:00:00+05:30,2913.3778137810323,2913.3778137810323,2872.3449886763165,2882.23876953125,1304985,0.0,0.0
2021-06-16 00:00:00+05:30,2881.6639841155666,2910.4619427775083,2873.6251677448518,2892.4853515625,1635552,0.0,0.0
2021-06-17 00:00:00+05:30,2884.6675274167474,2946.9898164726833,2879.80895402805,2930.823974609375,2273413,0.0,0.0
2021-06-18 00:00:00+05:30,2960.1081592410437,2966.380222751199,2893.0599254050558,2912.75927734375,3380431,0.0,0.0
2021-06-21 00:00:00+05:30,2884.2263947551874,2902.777314905221,2872.4774355265163,2891.3818359375,1130569,0.0,0.0
2021-06-22 00:00:00+05:30,2918.6776002896086,2939.03948321946,2901.893437333948,2916.2041015625,1708688,0.0,0.0
2021-06-23 00:00:00+05:30,2940.761527212166,2940.761527212166,2876.6282817752945,2881.045166015625,1467104,0.0,0.0
2021-06-24 00:00:00+05:30,2901.010219082481,2988.464546637038,2896.1516453294503,2980.160888671875,4155204,0.0,0.0
2021-06-25 00:00:00+05:30,2981.61869810396,3003.1730140983414,2959.313425271688,2986.521484375,2722861,0.0,0.0
2021-06-28 00:00:00+05:30,2995.9725479259737,2995.9725479259737,2944.2950028710807,2947.607666015625,1355238,0.0,0.0
2021-06-29 00:00:00+05:30,2952.245777697685,2973.7118807948364,2938.553434922606,2951.22998046875,1497322,0.0,0.0
2021-06-30 00:00:00+05:30,2955.7794379997013,2987.5810099566615,2949.1541105086676,2955.55859375,1693146,0.0,0.0
2021-07-01 00:00:00+05:30,2966.3799194902176,2969.913427434816,2943.7213860627653,2951.80419921875,990310,0.0,0.0
2021-07-02 00:00:00+05:30,2942.528272908323,2950.2136083319683,2910.9033386999,2937.62548828125,1682274,0.0,0.0
2021-07-05 00:00:00+05:30,2952.2467227374095,2980.514794289653,2916.9116332971053,2933.69580078125,1972858,0.0,0.0
2021-07-06 00:00:00+05:30,2926.627742989816,2939.8783968216444,2876.363682388358,2881.840576171875,2159420,0.0,0.0
2021-07-07 00:00:00+05:30,2893.059592841762,2899.8615524149545,2863.554888146933,2893.015380859375,2640710,0.0,0.0
2021-07-08 00:00:00+05:30,2913.3775244972285,2913.3775244972285,2854.986214952416,2878.484130859375,2485811,0.0,0.0
2021-07-09 00:00:00+05:30,2870.9755207189455,2899.2435873844856,2827.6900436373367,2834.006103515625,6365067,0.0,0.0
2021-07-12 00:00:00+05:30,2857.7245916296874,2858.6079686286457,2816.515140895574,2820.711181640625,1892226,0.0,0.0
2021-07-13 00:00:00+05:30,2839.173381545403,2839.173381545403,2804.7216821427055,2815.80810546875,1809339,0.0,0.0
2021-07-14 00:00:00+05:30,2815.3223456699457,2846.2405389860573,2813.5555917661677,2839.659423828125,2044279,0.0,0.0
2021-07-15 00:00:00+05:30,2857.409806666627,2861.172351997801,2827.663479475212,2835.5869140625,2232968,7.0,0.0
2021-07-16 00:00:00+05:30,2844.485066943422,2850.5494928663315,2825.8936612771254,2828.37255859375,1256526,0.0,0.0
2021-07-19 00:00:00+05:30,2815.2690644874374,2832.79814151296,2811.7278455383967,2819.341552734375,1597058,0.0,0.0
2021-07-20 00:00:00+05:30,2819.3416893105386,2846.2548681714516,2794.1545954042767,2838.110107421875,1811945,0.0,0.0
2021-07-22 00:00:00+05:30,2824.1228115319595,2855.0641765371074,2824.1228115319595,2847.45068359375,2859334,0.0,0.0
2021-07-23 00:00:00+05:30,2859.534453094165,2869.759766579906,2838.8624999266235,2844.3515625,1776193,0.0,0.0
2021-07-26 00:00:00+05:30,2832.9753500089523,2854.443991333239,2824.8748975730673,2830.806396484375,1259611,0.0,0.0
2021-07-27 00:00:00+05:30,2832.9753493862218,2841.828397353054,2798.581171579533,2817.880859375,1121367,0.0,0.0
2021-07-28 00:00:00+05:30,2822.3515580665385,2836.91477805401,2773.1285272482296,2831.027587890625,1660654,0.0,0.0
2021-07-29 00:00:00+05:30,2833.1973765922176,2855.507019760848,2824.388634913481,2829.2578125,1731997,0.0,0.0
2021-07-30 00:00:00+05:30,2849.7961978206204,2853.7800694857933,2799.6437665357093,2804.15869140625,2999943,0.0,0.0
2021-08-02 00:00:00+05:30,2815.2694654644215,2855.0195673734447,2803.7605022408247,2850.150390625,2608669,0.0,0.0
2021-08-03 00:00:00+05:30,2858.649482681095,2912.653080836421,2849.7521253310056,2908.137939453125,3804735,0.0,0.0
2021-08-04 00:00:00+05:30,2921.506082840999,2926.1096249558805,2887.1562105180005,2898.44384765625,2929598,0.0,0.0
2021-08-05 00:00:00+05:30,2899.372952716957,2934.785141452431,2888.3066437371212,2907.29638671875,2534521,0.0,0.0
2021-08-06 00:00:00+05:30,2897.2042808024594,2942.753169760051,2890.5201863016146,2930.181884765625,2292362,0.0,0.0
2021-08-09 00:00:00+05:30,2942.6648617114934,2954.262442321804,2930.3592100944475,2941.6025390625,1510489,0.0,0.0
2021-08-10 00:00:00+05:30,2935.3166732407713,2965.682454885937,2935.3166732407713,2951.517578125,2040777,0.0,0.0
2021-08-11 00:00:00+05:30,2965.7717751619725,2974.624825237083,2945.498376945537,2960.636962890625,1929707,0.0,0.0
2021-08-12 00:00:00+05:30,2944.524198821045,2981.707005901768,2944.524198821045,2967.32080078125,1310205,0.0,0.0
2021-08-13 00:00:00+05:30,2975.2885735360687,3080.861187504432,2972.4113324845202,3066.1650390625,4363584,0.0,0.0
2021-08-16 00:00:00+05:30,3063.154973605649,3093.565283570846,3042.350308322489,3074.61962890625,2083489,0.0,0.0
2021-08-17 00:00:00+05:30,3082.7203734861305,3152.393828029611,3065.8109629209002,3145.53271484375,4336019,0.0,0.0
2021-08-18 00:00:00+05:30,3163.9467164708954,3182.670826952774,3130.96911193571,3152.172119140625,2631309,0.0,0.0
2021-08-20 00:00:00+05:30,3103.8788653712777,3164.9649012271298,3098.567036166421,3151.24267578125,2836148,0.0,0.0
2021-08-23 00:00:00+05:30,3169.3913519151556,3251.7247026771975,3153.3672477306477,3220.207763671875,3744176,0.0,0.0
2021-08-24 00:00:00+05:30,3237.559843001873,3246.7228346734682,3182.139672824167,3198.783447265625,2511141,0.0,0.0
2021-08-25 00:00:00+05:30,3195.951108888187,3273.63662406961,3193.339502317849,3239.3310546875,2123263,0.0,0.0
2021-08-26 00:00:00+05:30,3240.2158378999643,3264.6503388708297,3229.503562472118,3250.706787109375,1902533,0.0,0.0
2021-08-27 00:00:00+05:30,3245.527625039261,3301.7444837926687,3232.336669047164,3293.466796875,3944728,0.0,0.0
2021-08-30 00:00:00+05:30,3288.907441529894,3311.3500054128417,3264.650175657606,3276.77880859375,2033114,0.0,0.0
2021-08-31 00:00:00+05:30,3283.9495746993503,3367.7881130904075,3278.682054309323,3352.162353515625,3207480,0.0,0.0
2021-09-01 00:00:00+05:30,3360.6172841404705,3378.943051708718,3281.8251507662603,3288.86328125,2643336,0.0,0.0
2021-09-02 00:00:00+05:30,3305.7285242789717,3416.524346986112,3295.1048653900193,3396.693603515625,3403717,0.0,0.0
2021-09-03 00:00:00+05:30,3386.2914934367886,3414.5326353840055,3368.1870501179606,3401.385986328125,1746812,0.0,0.0
2021-09-06 00:00:00+05:30,3408.1583355174844,3432.858472673352,3376.552992839556,3410.194580078125,1723693,0.0,0.0
2021-09-07 00:00:00+05:30,3420.817620761608,3426.0851408991393,3371.461879985868,3378.234375,1585039,0.0,0.0
2021-09-08 00:00:00+05:30,3373.011212039549,3377.437735939863,3325.2047539161535,3341.27294921875,4147175,0.0,0.0
2021-09-09 00:00:00+05:30,3355.0399467680836,3371.860739920555,3333.172958897649,3356.544921875,1441148,0.0,0.0
2021-09-13 00:00:00+05:30,3334.94340668906,3410.5483552564024,3334.94340668906,3404.30712890625,1691473,0.0,0.0
2021-09-14 00:00:00+05:30,3408.379630212844,3449.590617426561,3386.291315708096,3440.206298828125,1991188,0.0,0.0
2021-09-15 00:00:00+05:30,3436.84212717988,3523.5133876208283,3422.588632297016,3500.982421875,2461369,0.0,0.0
2021-09-16 00:00:00+05:30,3479.2479470590197,3525.062471552736,3445.694980793567,3455.6103515625,2946666,0.0,0.0
2021-09-17 00:00:00+05:30,3470.3952133297325,3492.5278358637233,3368.585149673376,3388.814453125,6477148,0.0,0.0
