Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-27 00:00:00+05:30,520.1534474912922,521.5075336610132,502.06702867686676,505.21038818359375,28049286,0.0,0.0
2021-01-28 00:00:00+05:30,497.7147055076258,512.4643161160386,495.2000414103171,510.9168395996094,29836591,0.0,0.0
2021-01-29 00:00:00+05:30,515.8494416360832,527.0688523192382,512.0774457168937,519.3796997070312,33172808,0.0,0.0
2021-02-01 00:00:00+05:30,533.8874929379452,589.452425884442,532.9203054507387,583.98779296875,69354326,0.0,0.0
2021-02-02 00:00:00+05:30,592.8860191274805,603.5250830922477,579.0552477797728,597.09326171875,42362384,0.0,0.0
2021-02-03 00:00:00+05:30,602.9446711821305,606.9101160565374,593.8530856712573,601.9290771484375,27155908,0.0,0.0
2021-02-04 00:00:00+05:30,598.4956777203032,610.9240738547344,589.017251004875,607.6839599609375,29982222,0.0,0.0
2021-02-05 00:00:00+05:30,607.6839602021124,614.4542734347405,590.9516264479638,593.998291015625,32015570,0.0,0.0
2021-02-08 00:00:00+05:30,601.9291138068694,613.1485241665923,601.9291138068694,608.9412231445312,18230551,0.0,0.0
2021-02-09 00:00:00+05:30,610.6338621221892,622.0950704979593,607.9740962462539,612.5682373046875,27155615,0.0,0.0
2021-02-10 00:00:00+05:30,612.5681705304688,617.2590652561544,605.8462647299784,611.4075927734375,23967387,0.0,0.0
2021-02-11 00:00:00+05:30,606.18485376823,612.8100654936029,603.6217829075667,609.9569091796875,16072702,0.0,0.0
2021-02-12 00:00:00+05:30,609.2314742026796,628.5752256105127,608.7478804174838,626.3506469726562,19049709,0.0,0.0
2021-02-15 00:00:00+05:30,633.5079030541306,654.5925817615034,630.6063401393787,651.8361206054688,27155194,0.0,0.0
2021-02-16 00:00:00+05:30,651.3041452267947,657.1072707534994,628.2366858386765,636.7479248046875,24966739,0.0,0.0
2021-02-17 00:00:00+05:30,633.3143842829531,643.1313613478358,628.0432004259342,635.7807006835938,21684753,0.0,0.0
2021-02-18 00:00:00+05:30,628.6719275027538,630.9932013095881,616.6787778881848,623.4974975585938,27845347,0.0,0.0
2021-02-19 00:00:00+05:30,614.6477354005381,614.6477354005381,598.6891395954887,603.5734252929688,24055811,0.0,0.0
2021-02-22 00:00:00+05:30,601.5907088445284,608.6511667720662,587.373038806504,589.83935546875,27092321,0.0,0.0
2021-02-23 00:00:00+05:30,594.5785688013192,602.6062139627861,589.065587751776,596.0776977539062,23534585,0.0,0.0
2021-02-24 00:00:00+05:30,594.9170279499745,623.8359588003635,594.9170279499745,620.0639038085938,17762047,0.0,0.0
2021-02-25 00:00:00+05:30,621.6114680275654,627.1244490272395,605.749568139458,607.393798828125,38571809,0.0,0.0
2021-02-26 00:00:00+05:30,594.820400415131,594.820400415131,571.511201832981,578.1364135742188,57349273,0.0,0.0
2021-03-01 00:00:00+05:30,587.6148115351774,591.7737063871841,580.506006324913,588.3885498046875,21527318,0.0,0.0
2021-03-02 00:00:00+05:30,589.9843628029663,596.2710814229979,579.3453005229128,590.4679565429688,24051433,0.0,0.0
2021-03-03 00:00:00+05:30,597.7218718298362,612.9550748740431,593.7080201131486,611.3591918945312,21036174,0.0,0.0
2021-03-04 00:00:00+05:30,598.4473386312079,610.1986918027633,595.5941233516484,600.3817138671875,25057198,0.0,0.0
2021-03-05 00:00:00+05:30,593.0794068609233,594.5301881599802,581.7633009217916,589.4524536132812,26645968,0.0,0.0
2021-03-08 00:00:00+05:30,591.5319541218602,595.7876034739398,581.424890217459,588.0984497070312,19632433,0.0,0.0
2021-03-09 00:00:00+05:30,594.6752556001715,607.7322878346637,592.2089390957008,604.5889282226562,23056249,0.0,0.0
2021-03-10 00:00:00+05:30,608.1191741716692,609.8117523900396,601.3972088693664,605.072509765625,15838994,0.0,0.0
2021-03-12 00:00:00+05:30,610.7306308056782,617.0656978723295,588.3885614977289,592.7409057617188,21757862,0.0,0.0
2021-03-15 00:00:00+05:30,591.8220919937933,592.7408729504853,571.220949725329,583.6976928710938,24347946,0.0,0.0
2021-03-16 00:00:00+05:30,586.9377808972519,587.0828826525666,574.1709515976513,575.4282836914062,17925629,0.0,0.0
2021-03-17 00:00:00+05:30,577.9429530608669,583.8428329882277,567.7391354315761,570.1571044921875,20214082,0.0,0.0
2021-03-18 00:00:00+05:30,575.2347873875159,581.6666081188232,556.6164273081386,559.6146850585938,22776537,0.0,0.0
2021-03-19 00:00:00+05:30,556.3262649856949,569.5767456179047,551.2968781504658,567.4005737304688,29162618,0.0,0.0
2021-03-22 00:00:00+05:30,567.5940061441214,567.5940061441214,550.8133252903946,554.6337280273438,21755401,0.0,0.0
2021-03-23 00:00:00+05:30,557.099979203916,569.9152131005337,555.4557487088057,567.1587524414062,29486417,0.0,0.0
2021-03-24 00:00:00+05:30,560.968812379543,561.5007537572067,546.4609982662789,548.8789672851562,24434219,0.0,0.0
2021-03-25 00:00:00+05:30,549.4592117255838,560.0015794068414,538.8201489043831,552.7960205078125,27170186,0.0,0.0
2021-03-26 00:00:00+05:30,565.3211229435119,565.3211229435119,555.4557981275727,559.5663452148438,20724410,0.0,0.0
2021-03-30 00:00:00+05:30,562.9031566253199,573.6389148655057,562.9031566253199,572.0430908203125,28011943,0.0,0.0
2021-03-31 00:00:00+05:30,566.7718717357828,570.3021297034271,560.0015592747752,562.9998168945312,20119972,0.0,0.0
2021-04-01 00:00:00+05:30,568.271031156345,576.5404728726753,561.1622263023376,574.8963012695312,15631940,0.0,0.0
2021-04-05 00:00:00+05:30,572.5751265043764,572.5751265043764,545.0102766642163,552.5059814453125,23260127,0.0,0.0
2021-04-06 00:00:00+05:30,555.842658952547,559.5179595858626,545.8806396721993,547.3314208984375,23284697,0.0,0.0
2021-04-07 00:00:00+05:30,547.9601054160856,560.968790025758,541.0447497171314,558.6959228515625,23984399,0.0,0.0
2021-04-08 00:00:00+05:30,562.9031204765378,566.6267687086387,554.4885774876686,557.7770385742188,19262565,0.0,0.0
2021-04-09 00:00:00+05:30,555.1173471325743,560.001632814362,546.4610061141875,547.6216430664062,23239564,0.0,0.0
2021-04-12 00:00:00+05:30,533.3071782073054,533.8391194929959,513.7216325407562,520.8787841796875,26601702,0.0,0.0
2021-04-13 00:00:00+05:30,523.2485286128166,545.3003956462012,520.2018638443274,542.2053833007812,25445897,0.0,0.0
2021-04-15 00:00:00+05:30,547.3798090534764,557.8254228504287,535.9670077006499,556.3262939453125,37614884,0.0,0.0
2021-04-16 00:00:00+05:30,555.7459959464757,558.7926606343113,545.5905256969555,548.3470458984375,24045008,0.0,0.0
2021-04-19 00:00:00+05:30,531.9531010111937,543.8494949182292,516.8650003045784,541.3831787109375,28526176,0.0,0.0
2021-04-20 00:00:00+05:30,546.6543958688338,553.8599546697744,534.4677977473423,540.7545166015625,24425842,0.0,0.0
2021-04-22 00:00:00+05:30,533.887495728224,561.5490343939207,528.9548631306675,560.1950073242188,34942633,0.0,0.0
2021-04-23 00:00:00+05:30,551.2001875870606,561.4523516177502,548.4436677539687,551.24853515625,33749097,0.0,0.0
2021-04-26 00:00:00+05:30,582.2469587226377,585.6321154593971,568.7063317755996,571.70458984375,62584522,0.0,0.0
2021-04-27 00:00:00+05:30,573.7841053239986,582.1986501542038,571.7046281476858,579.1036376953125,24239685,0.0,0.0
2021-04-28 00:00:00+05:30,578.3781688725504,602.3644088855251,578.3781688725504,600.9619750976562,33292864,0.0,0.0
2021-04-29 00:00:00+05:30,602.1225373710332,607.8289669596686,589.0171591825718,601.0586547851562,34537860,0.0,0.0
2021-04-30 00:00:00+05:30,590.0811197457465,596.1260421289493,578.4748687699971,580.796142578125,23653258,0.0,0.0
2021-05-03 00:00:00+05:30,573.1069898029775,579.2002597619761,568.2227043212583,577.169189453125,18010557,0.0,0.0
2021-05-04 00:00:00+05:30,577.0725238825328,588.0500798858435,569.6735148894109,572.1398315429688,15115127,0.0,0.0
2021-05-05 00:00:00+05:30,575.7667234251652,584.9550049381851,565.5145592446672,583.0206298828125,17253943,0.0,0.0
2021-05-06 00:00:00+05:30,583.0206934415803,590.8065420817512,579.5871891504744,588.2435302734375,16949763,0.0,0.0
2021-05-07 00:00:00+05:30,591.9188082591196,594.6269217191755,583.8911630254934,587.1795654296875,10941083,0.0,0.0
2021-05-10 00:00:00+05:30,590.9516354734636,596.7547611900607,590.9516354734636,593.1278076171875,12060808,0.0,0.0
2021-05-11 00:00:00+05:30,586.5026053546546,592.7893249808435,583.4559406920607,589.83935546875,13818480,0.0,0.0
2021-05-12 00:00:00+05:30,583.4075489478822,586.744357841801,573.7356733321429,575.2348022460938,14785569,0.0,0.0
2021-05-14 00:00:00+05:30,572.5750286399276,582.1985565527799,571.70453623341,577.7011108398438,12675754,0.0,0.0
2021-05-17 00:00:00+05:30,583.455938899069,604.0086760753728,581.4732160603153,603.13818359375,20453101,0.0,0.0
2021-05-18 00:00:00+05:30,607.3938303020267,614.6477375110477,605.4594550462878,612.4232177734375,19242627,0.0,0.0
2021-05-19 00:00:00+05:30,606.5233755352693,613.196994195488,602.8964217052487,604.9275512695312,13911576,0.0,0.0
2021-05-20 00:00:00+05:30,607.4421190635082,612.1330140239647,596.4162165928088,598.3021850585938,13900762,0.0,0.0
2021-05-21 00:00:00+05:30,601.8807769259918,622.8204101742858,601.8807769259918,621.36962890625,23975898,0.0,0.0
2021-05-24 00:00:00+05:30,622.1433804124802,632.0087050525594,617.0656458657791,626.1088256835938,20323003,0.0,0.0
2021-05-25 00:00:00+05:30,628.768647837575,630.6063279276439,621.418045542195,628.9620971679688,14884778,0.0,0.0
2021-05-26 00:00:00+05:30,628.0432402525254,635.1037569113275,622.1917671180947,631.0899047851562,14487031,0.0,0.0
2021-05-27 00:00:00+05:30,629.7358551210899,634.958692042569,626.8342921719235,630.84814453125,23349546,0.0,0.0
2021-05-28 00:00:00+05:30,636.4577646306658,638.3437921867975,618.2746502354701,621.949951171875,14191446,0.0,0.0
2021-05-31 00:00:00+05:30,622.627036124524,643.1797732393142,622.627036124524,641.0036010742188,21786138,0.0,0.0
2021-06-01 00:00:00+05:30,642.7444879173929,643.083038986402,627.0760374749445,628.7686157226562,14123196,0.0,0.0
2021-06-02 00:00:00+05:30,627.2211515560365,628.0432373938256,620.0639397834365,627.0760498046875,16025108,0.0,0.0
2021-06-03 00:00:00+05:30,632.0087082156971,632.2021575296948,623.5941648325614,628.9136962890625,11805702,0.0,0.0
2021-06-04 00:00:00+05:30,631.573408140572,633.4110879181214,618.4196823650145,621.6113891601562,15111572,0.0,0.0
2021-06-07 00:00:00+05:30,624.0294066460328,628.6718949871419,623.1105666853325,626.9309692382812,7556341,0.0,0.0
2021-06-08 00:00:00+05:30,626.7375155842017,626.7375155842017,616.4853514422515,621.3212890625,11912935,0.0,0.0
2021-06-09 00:00:00+05:30,623.2557318923634,624.4163098214876,608.1675694568202,615.22802734375,15823094,0.0,0.0
2021-06-10 00:00:00+05:30,614.5993724622988,621.3213380913671,610.2953758341582,619.386962890625,10712418,0.0,0.0
2021-06-11 00:00:00+05:30,622.8687701920318,623.4007115277881,610.7789260501056,614.8411254882812,9015059,0.0,0.0
2021-06-14 00:00:00+05:30,614.8412065426007,615.2280461866741,602.8964035362329,614.3092651367188,10170497,0.0,0.0
2021-06-15 00:00:00+05:30,615.4698186584785,624.9966521393501,615.1313266043011,624.1261596679688,11039987,0.0,0.0
2021-06-16 00:00:00+05:30,623.7392882904506,627.8981830401924,616.6787717946152,619.0967407226562,8601339,0.0,0.0
2021-06-17 00:00:00+05:30,612.2780228605168,616.6303665237369,606.1364059709483,612.2296752929688,9720060,0.0,0.0
2021-06-18 00:00:00+05:30,611.842853388987,615.7116037968401,600.3333563450919,609.715087890625,13820690,0.0,0.0
2021-06-21 00:00:00+05:30,602.4127709849872,612.3264438510531,596.0293564598159,610.5371704101562,13407446,0.0,0.0
2021-06-22 00:00:00+05:30,614.1641206728506,622.9655041435304,608.8929364920826,610.1502685546875,15270093,0.0,0.0
2021-06-23 00:00:00+05:30,612.9551850326598,614.164169618523,602.9931638516368,604.2021484375,10950633,0.0,0.0
2021-06-24 00:00:00+05:30,606.4265790037326,615.4214111920364,603.9602626181005,613.2452392578125,12815724,0.0,0.0
2021-06-25 00:00:00+05:30,615.2279092438392,628.6718383224793,615.2279092438392,627.7046508789062,14785922,0.0,0.0
2021-06-28 00:00:00+05:30,629.6391403081229,631.5735155471648,624.9483039664254,628.9620971679688,12093491,0.0,0.0
2021-06-29 00:00:00+05:30,625.093315470687,627.4629368266561,615.566541507183,619.0967407226562,12225470,0.0,0.0
2021-06-30 00:00:00+05:30,617.3557603738263,619.7737290883035,609.1346667446039,610.1986083984375,14276494,0.0,0.0
2021-07-01 00:00:00+05:30,613.1485855081484,616.4853945056948,609.376530287888,610.1502685546875,10517081,0.0,0.0
